#
# Iorin bound-bound opacity as a function of photon energy in gas of solar
# abundance with T = 2.1 × 10^6 K and ρ = 0.06 g cm^−3.
#
# Source: 
#  Dr. Franck Delahaye, LERMA - Observatoire de Paris, Meudon
#
# units:
#  E_photon - eV
#  kappa - a_o^2/atom (a_o = Bohr radius)
#
E_photon  kappa
246.37035528574032 0.005837
246.60710976672163 0.0051637
246.8438642477029 0.0050672
247.06240684553177 0.0052365
247.29916132651306 0.0050881
247.53591580749426 0.0043843
247.77267028847558 0.003774
248.0094247694568 0.0034017
248.24617925043808 0.0031971
248.46472184826695 0.0031608
248.7014763292482 0.0031185
248.9382308102295 0.0030363
249.17498529121082 0.0030229
249.39352788903963 0.0032207
249.6302823700209 0.0032145
249.86703685100218 0.0030718
250.08557944883103 0.0031157
250.32233392981232 0.0031525
250.55908841079358 0.0032815
250.77763100862245 0.0036688
251.0143854896037 0.0043806
251.25113997058497 0.0048007
251.46968256841384 0.0049848
251.70643704939513 0.0054178
251.92497964722398 0.0060369
252.16173412820527 0.0066864
252.3802767260341 0.007003
252.6170312070154 0.0069091
252.8355738048443 0.0071881
253.0723282858255 0.0073868
253.29087088365438 0.0074566
253.52762536463564 0.0075
253.7461679624645 0.0073431
253.9829224434458 0.007801
254.20146504127464 0.0081576
254.43821952225593 0.0079018
254.65676212008484 0.0079115
254.87530471791365 0.0078665
255.11205919889497 0.0084009
255.33060179672378 0.0075098
255.5673562777051 0.0068386
255.78589887553397 0.006841
256.0044414733628 0.0068693
256.22298407119166 0.0071453
256.45973855217295 0.0072687
256.6782811500018 0.0073242
256.8968237478307 0.0081752
257.1335782288119 0.008716
257.3521208266408 0.0081706
257.57066342446967 0.0081042
257.7892060222985 0.0087893
258.0077486201274 0.0094741
258.24450310110865 0.0091227
258.46304569893755 0.008177
258.68158829676645 0.0087599
258.90013089459524 0.0093642
259.11867349242414 0.0088544
259.337216090253 0.008576
259.57397057123427 0.0087915
259.79251316906317 0.010021
260.01105576689196 0.011154
260.22959836472086 0.010304
260.4481409625497 0.010073
260.66668356037854 0.01038
260.8852261582075 0.0095297
261.10376875603635 0.0089238
261.3223113538652 0.0091118
261.54085395169403 0.0098474
261.75939654952293 0.010556
261.9779391473518 0.010906
262.1964817451806 0.01187
262.4150243430095 0.013424
262.63356694083836 0.012712
262.85210953866726 0.01099
263.0706521364961 0.010696
263.28919473432495 0.01102
263.4895254490014 0.011107
263.70806804683025 0.011024
263.9266106446592 0.01084
264.145153242488 0.011549
264.3636958403169 0.011798
264.5822384381458 0.0097745
264.80078103597464 0.0081178
265.0011117506511 0.0075793
265.21965434847993 0.0076897
265.43819694630884 0.0073346
265.6567395441377 0.007286
265.85707025881413 0.0080185
266.075612856643 0.0082319
266.2941554544719 0.0075752
266.5126980523007 0.0070447
266.7130287669772 0.0068418
266.931571364806 0.0067579
267.1501139626349 0.0066065
267.36865656046376 0.0063731
267.5689872751403 0.0066217
267.78752987296906 0.0068679
267.98786058764557 0.0061917
268.2064031854744 0.00527
268.4249457833033 0.0046314
268.62527649797977 0.0042843
268.8438190958086 0.0040907
269.0623616936375 0.0040184
269.2626924083139 0.0041601
269.4812350061428 0.0043929
269.68156572081926 0.0047773
269.9001083186481 0.0049025
270.10043903332456 0.0045558
270.3189816311534 0.0043994
270.5193123458299 0.0044217
270.73785494365876 0.0045235
270.93818565833527 0.0046087
271.1567282561641 0.004607
271.35705897084057 0.0045272
271.5756015686694 0.0047327
271.77593228334587 0.0045063
271.99447488117477 0.0037966
272.1948055958512 0.0034717
272.41334819368006 0.0033685
272.6136789083565 0.0033563
272.81400962303303 0.00342
273.0325522208619 0.0034903
273.2328829355383 0.003507
273.45142553336717 0.0035224
273.6517562480436 0.0034617
273.8520869627201 0.0032989
274.070629560549 0.0031119
274.27096027522543 0.0029865
274.47129098990195 0.002948
274.68983358773073 0.0029937
274.89016430240724 0.0030999
275.0904950170837 0.003182
275.29082573176015 0.0032151
275.50936832958894 0.0032218
275.70969904426545 0.0032546
275.9100297589419 0.003308
276.11036047361836 0.0033706
276.32890307144726 0.0034658
276.5292337861237 0.0035865
276.72956450080017 0.0036452
276.9298952154766 0.0036777
277.1302259301531 0.0037343
277.3487685279819 0.0037496
277.54909924265843 0.003726
277.7494299573348 0.003747
277.94976067201134 0.003836
278.1500913866878 0.0039858
278.35042210136425 0.0041082
278.56896469919315 0.0041132
278.76929541386954 0.0041322
278.96962612854605 0.0041918
279.16995684322245 0.0042437
279.37028755789896 0.0042843
279.57061827257536 0.0043585
279.77094898725187 0.0045071
279.9712797019284 0.0046904
280.1716104166048 0.0048313
280.3719411312813 0.0049087
280.5722718459577 0.0049602
280.7726025606342 0.0050189
280.9729332753106 0.0051336
281.1732639899871 0.0052975
281.3735947046635 0.0054503
281.57392541934 0.0055473
281.7742561340164 0.0055724
281.9745868486929 0.0055098
282.1749175633694 0.0053996
282.37524827804583 0.0053066
282.5755789927223 0.0052082
282.77590970739874 0.0050794
282.9762404220752 0.0049592
283.17657113675165 0.0048592
283.3769018514281 0.0047885
283.55902068295217 0.0047866
283.7593513976287 0.0048582
283.9596821123051 0.0049174
284.1600128269816 0.0048684
284.360343541658 0.0047219
284.5606742563345 0.0045711
284.7427930878585 0.0044596
284.94312380253496 0.0043991
285.14345451721147 0.0043457
285.3437852318879 0.0042808
285.5441159465644 0.0042293
285.74444666124083 0.0041477
285.9265654927649 0.0039834
286.12689620744135 0.0037987
286.3272269221178 0.003645
286.52755763679426 0.0035535
286.7096764683183 0.0035457
286.9100071829948 0.0035817
287.11033789767123 0.003607
287.2924567291953 0.0035996
287.49278744387175 0.0035742
287.69311815854826 0.0035301
287.89344887322466 0.0034633
288.0755677047487 0.0033815
288.2758984194252 0.0032617
288.47622913410163 0.0031036
288.6583479656257 0.0029153
288.8586786803022 0.0027092
289.0590093949786 0.0025587
289.24112822650267 0.0025127
289.4414589411791 0.0025268
289.6235777727032 0.0025243
289.82390848737964 0.0025071
290.02423920205615 0.0024565
290.2063580335801 0.0023479
290.4066887482566 0.0022416
290.5888075797807 0.0021776
290.78913829445713 0.0021353
290.97125712598114 0.0020621
291.17158784065765 0.0019441
291.3719185553341 0.0018408
291.55403738685817 0.0017718
291.7543681015346 0.0017196
291.9364869330587 0.0016749
292.13681764773514 0.0016399
292.31893647925915 0.001616
292.51926719393566 0.0016061
292.7013860254597 0.0016112
292.9017167401362 0.0016228
293.0838355716602 0.0016347
293.26595440318425 0.0016527
293.4662851178607 0.0016755
293.6484039493848 0.0017031
293.8487346640612 0.0017402
294.0308534955853 0.0017868
294.23118421026174 0.0018314
294.4133030417858 0.0018627
294.5954218733098 0.0018918
294.7957525879863 0.0019338
294.9778714195104 0.0019872
295.17820213418685 0.0020353
295.36032096571086 0.0020653
295.5424397972349 0.002086
295.7427705119114 0.0021004
295.9248893434355 0.0021075
296.10700817495945 0.0021045
296.30733888963596 0.0020953
296.48945772116 0.0020847
296.6715765526841 0.002075
296.87190726736054 0.0020715
297.0540260988846 0.0020791
297.23614493040867 0.0020995
297.4182637619327 0.0021283
297.6185944766092 0.0021493
297.80071330813325 0.00214
297.98283213965726 0.0021097
298.1831628543337 0.0020805
298.3652816858578 0.0020668
298.54740051738185 0.0020745
298.7295193489059 0.0020999
298.91163818043 0.0021317
299.11196889510643 0.0021603
299.29408772663044 0.0021839
299.4762065581545 0.0021968
299.65832538967857 0.0021959
299.84044422120263 0.0021839
300.040774935879 0.0021677
300.22289376740315 0.0021514
300.40501259892716 0.0021428
300.5871314304512 0.0021559
300.7692502619753 0.0021979
300.95136909349935 0.00226
301.1516998081758 0.0023246
301.33381863969987 0.002366
301.5159374712239 0.0023615
301.69805630274794 0.0023102
301.880175134272 0.002229
302.0622939657961 0.0021345
302.24441279732014 0.0020439
302.4265316288442 0.0019759
302.6086504603682 0.0019416
302.79076929189233 0.0019443
302.99110000656873 0.0019808
303.1732188380928 0.0020403
303.35533766961686 0.0021017
303.5374565011409 0.002144
303.71957533266493 0.0021653
303.90169416418905 0.0021599
304.08381299571306 0.0021315
304.2659318272371 0.0020956
304.4480506587612 0.0020613
304.63016949028525 0.0020278
304.8122883218093 0.0019889
304.9944071533334 0.0019522
305.1765259848574 0.0019274
305.35864481638146 0.0019183
305.54076364790546 0.0019161
305.7228824794296 0.0019041
305.9050013109536 0.0018877
306.08712014247766 0.0018883
306.2510270908493 0.0019123
306.4331459223734 0.0019634
306.6152647538974 0.0020395
306.79738358542147 0.0021096
306.97950241694554 0.0021081
307.1616212484696 0.0020244
307.34374007999367 0.0019286
307.52585891151773 0.0018641
307.70797774304174 0.001835
307.89009657456586 0.0018248
308.0540035229375 0.0017981
308.2361223544615 0.0017597
308.41824118598555 0.0017287
308.6003600175096 0.001708
308.7824788490337 0.0016975
308.96459768055774 0.0017004
309.1467165120818 0.0017067
309.3106234604534 0.0016778
309.4927422919775 0.0016196
309.6748611235015 0.0015712
309.8569799550256 0.0015506
310.03909878654963 0.0015636
310.2030057349213 0.0015792
310.3851245664453 0.0015519
310.56724339796943 0.0015072
310.74936222949344 0.0014755
310.9132691778651 0.0014594
311.0953880093891 0.0014424
311.27750684091325 0.0014126
311.45962567243726 0.0013692
311.62353262080893 0.0013159
311.80565145233294 0.0012589
311.987770283857 0.0012047
312.16988911538107 0.0011581
312.33379606375274 0.0011187
312.51591489527675 0.001086
312.6980337268008 0.0010617
312.8619406751725 0.0010443
313.04405950669656 0.0010264
313.22617833822056 0.0010049
313.3900852865923 0.00098207
313.5722041181163 0.00096273
313.75432294964037 0.00094737
313.918229898012 0.00092814
314.10034872953605 0.00090078
314.2824675610601 0.00087368
314.44637450943173 0.00085279
314.6284933409558 0.0008394
314.81061217247986 0.0008334
314.9745191208515 0.00083344
315.15663795237555 0.00083874
315.3205449007472 0.00084779
315.50266373227123 0.00085771
315.6847825637953 0.00086572
315.84868951216697 0.00086794
316.03080834369104 0.00086182
316.19471529206265 0.00085304
316.3768341235867 0.00084799
316.5589529551108 0.00084948
316.72285990348246 0.00085737
316.90497873500647 0.00086556
317.06888568337814 0.00086962
317.25100451490215 0.00087438
317.4149114632738 0.00088254
317.5970302947979 0.00089345
317.7609372431695 0.00090818
317.9430560746936 0.00092619
318.1069630230652 0.00094411
318.2890818545893 0.00095416
318.45298880296093 0.00095074
318.635107634485 0.00094198
318.79901458285667 0.00093528
318.98113341438074 0.00092794
319.14504036275235 0.00091496
319.3271591942764 0.00090102
319.49106614264804 0.00089102
319.6731849741721 0.00088575
319.8370919225437 0.00088566
320.0192107540678 0.00089036
320.18311770243946 0.00089727
320.3470246508111 0.0009034
320.52914348233514 0.00090757
320.69305043070676 0.00091063
320.8751692622308 0.00091344
321.0390762106025 0.00091593
321.22119504212657 0.00091814
321.3851019904982 0.00092134
321.54900893886986 0.0009269
321.7311277703939 0.00093457
321.89503471876554 0.00094304
322.0589416671372 0.00095139
322.2410604986613 0.00096026
322.4049674470329 0.0009705
322.58708627855697 0.00098307
322.7509932269286 0.00099768
322.91490017530026 0.001013
323.0970190068243 0.0010305
323.26092595519594 0.0010512
323.4248329035676 0.0010742
323.6069517350916 0.0010987
323.7708586834633 0.0011244
323.934765631835 0.0011522
324.11688446335904 0.0011823
324.28079141173066 0.0012078
324.44469836010234 0.0012259
324.60860530847395 0.00124
324.7907241399981 0.0012526
324.9546310883697 0.0012659
325.1185380367413 0.0012814
325.3006568682654 0.0012993
325.46456381663705 0.0013188
325.6284707650087 0.0013394
325.7923777133803 0.0013597
325.97449654490435 0.0013809
326.138403493276 0.0014054
326.3023104416477 0.001431
326.4662173900193 0.0014532
326.6483362215434 0.0014764
326.812243169915 0.0015024
326.9761501182867 0.0015285
327.1400570666583 0.0015536
327.3039640150299 0.0015794
327.48608284655404 0.0016072
327.64998979492566 0.0016368
327.81389674329733 0.0016671
327.97780369166895 0.0016961
328.1417106400406 0.0017224
328.30561758841225 0.0017464
328.4877364199363 0.0017681
328.65164336830793 0.0017879
328.81555031667966 0.0018068
328.9794572650513 0.0018253
329.1433642134229 0.0018431
329.3072711617946 0.0018592
329.48938999331864 0.0018732
329.65329694169026 0.0018842
329.8172038900619 0.0018925
329.9811108384336 0.0018996
330.1450177868052 0.0019076
330.30892473517684 0.0019178
330.4728316835485 0.001931
330.63673863192014 0.0019472
330.8006455802918 0.0019658
330.9827644118158 0.0019872
331.1466713601875 0.0020113
331.3105783085592 0.0020386
331.4744852569308 0.0020683
331.6383922053024 0.002099
331.80229915367414 0.0021281
331.96620610204576 0.002155
332.1301130504174 0.0021793
332.29401999878905 0.0022016
332.4579269471607 0.002224
332.62183389553235 0.0022469
332.78574084390397 0.0022687
332.94964779227564 0.0022877
333.11355474064726 0.0023028
333.277461689019 0.0023142
333.4413686373906 0.0023233
333.60527558576223 0.0023306
333.7691825341339 0.0023356
333.9330894825055 0.002338
334.0969964308772 0.0023378
334.2609033792488 0.002335
334.4248103276205 0.0023314
334.5887172759921 0.00233
334.7526242243638 0.0023319
334.9165311727354 0.0023368
335.0804381211071 0.0023438
335.24434506947875 0.0023526
335.4082520178504 0.0023629
335.572158966222 0.0023734
335.73606591459367 0.0023817
335.89997286296534 0.0023857
336.06387981133696 0.0023853
336.22778675970864 0.0023809
336.39169370808025 0.0023731
336.55560065645193 0.0023621
336.71950760482355 0.0023485
336.8652026700428 0.0023332
337.02910961841445 0.0023156
337.19301656678607 0.0022962
337.35692351515775 0.0022754
337.5208304635294 0.0022526
337.68473741190104 0.0022274
337.84864436027266 0.0022006
338.0125513086444 0.0021725
338.176458257016 0.002143
338.32215332223524 0.0021133
338.4860602706069 0.002083
338.64996721897853 0.0020508
338.8138741673502 0.0020158
338.9777811157218 0.0019772
339.1416880640935 0.0019354
339.3055950124651 0.0018906
339.45129007768435 0.0018431
339.615197026056 0.0017948
339.77910397442764 0.0017484
339.9430109227993 0.0017059
340.10691787117094 0.0016682
340.2708248195426 0.0016353
340.41651988476184 0.0016071
340.5804268331335 0.0015819
340.7443337815052 0.0015586
340.9082407298768 0.0015373
341.0721476782484 0.0015171
341.2178427434677 0.0014974
341.38174969183933 0.0014788
341.545656640211 0.0014624
341.7095635885827 0.0014499
341.8552586538019 0.001443
342.01916560217353 0.0014425
342.18307255054515 0.0014486
342.3469794989168 0.0014606
342.4926745641361 0.0014772
342.6565815125077 0.0014962
342.8204884608794 0.0015152
342.984395409251 0.0015323
343.13009047447025 0.0015463
343.2939974228419 0.0015566
343.45790437121354 0.0015641
343.6218113195852 0.00157
