#
# Iron total opacity as a function of photon energy in gas of solar
# abundance with T = 2.1 × 10^6 K and ρ = 0.06 g cm^−3.
#
# Source: 
#  Dr. Franck Delahaye, LERMA - Observatoire de Paris, Meudon
#
# units:
#  E_photon - eV
#  kappa - a_o^2/atom (a_o = Bohr radius)
#
E_photon  kappa
271.35705897084057 0.0049791
271.5756015686694 0.0051555
271.77593228334587 0.0049282
271.99447488117477 0.0042202
272.1948055958512 0.0038974
272.41334819368006 0.0037866
272.6136789083565 0.0037736
272.81400962303303 0.0038392
273.0325522208619 0.0039149
273.2328829355383 0.0039749
273.45142553336717 0.003941
273.6517562480436 0.0038888
273.8520869627201 0.0037103
274.070629560549 0.0035463
274.27096027522543 0.0034199
274.47129098990195 0.0033855
274.68983358773073 0.0034233
274.89016430240724 0.0035239
275.0904950170837 0.0035988
275.29082573176015 0.0036278
275.50936832958894 0.0036671
275.70969904426545 0.0036917
275.9100297589419 0.0037328
276.11036047361836 0.0037976
276.32890307144726 0.0039464
276.5292337861237 0.0040064
276.72956450080017 0.0040668
276.9298952154766 0.0041098
277.1302259301531 0.0041708
277.3487685279819 0.0041984
277.54909924265843 0.0041639
277.7494299573348 0.0041867
277.94976067201134 0.0042441
278.1500913866878 0.0044029
278.35042210136425 0.0045337
278.56896469919315 0.0045221
278.76929541386954 0.004543
278.96962612854605 0.0046193
279.16995684322245 0.0046532
279.37028755789896 0.0046915
279.57061827257536 0.0047762
279.77094898725187 0.0049181
279.9712797019284 0.0051265
280.1716104166048 0.0052382
280.3719411312813 0.0053193
280.5722718459577 0.0053873
280.7726025606342 0.0054292
280.9729332753106 0.0055393
281.1732639899871 0.0057067
281.3735947046635 0.0058571
281.57392541934 0.0059598
281.7742561340164 0.0059801
281.9745868486929 0.0059231
282.1749175633694 0.0058028
282.37524827804583 0.0057185
282.5755789927223 0.0056165
282.77590970739874 0.0054879
282.9762404220752 0.0053889
283.17657113675165 0.0052672
283.3769018514281 0.0051925
283.55902068295217 0.0052031
283.7593513976287 0.0052709
283.9596821123051 0.0053362
284.1600128269816 0.0052984
284.360343541658 0.0051525
284.5606742563345 0.00499
284.7427930878585 0.0048643
284.94312380253496 0.0047966
285.14345451721147 0.0047459
285.3437852318879 0.0048584
285.5441159465644 0.0046298
285.74444666124083 0.004544
285.9265654927649 0.0045055
286.12689620744135 0.0041951
286.3272269221178 0.0040631
286.52755763679426 0.0039499
286.7096764683183 0.0039547
286.9100071829948 0.0039878
287.11033789767123 0.004008
287.2924567291953 0.0040026
287.49278744387175 0.0039841
287.69311815854826 0.0039283
287.89344887322466 0.0038537
288.0755677047487 0.0037772
288.2758984194252 0.0036561
288.47622913410163 0.0034937
288.6583479656257 0.0033123
288.8586786803022 0.0031107
289.0590093949786 0.0029535
289.24112822650267 0.0029083
289.4414589411791 0.0029344
289.6235777727032 0.0029198
289.82390848737964 0.0028986
290.02423920205615 0.0028534
290.2063580335801 0.0027437
290.4066887482566 0.0026321
290.5888075797807 0.0025674
290.78913829445713 0.0025562
290.97125712598114 0.0024543
291.17158784065765 0.0023373
291.3719185553341 0.0022354
291.55403738685817 0.0021645
291.7543681015346 0.0021075
291.9364869330587 0.0021014
292.13681764773514 0.0020357
292.31893647925915 0.002031
292.51926719393566 0.0021416
292.7013860254597 0.0020476
292.9017167401362 0.0020142
293.0838355716602 0.0020191
293.26595440318425 0.0020461
293.4662851178607 0.002068
293.6484039493848 0.0020879
293.8487346640612 0.0021324
294.0308534955853 0.0022078
294.23118421026174 0.0022782
294.4133030417858 0.0022516
294.5954218733098 0.0022821
294.7957525879863 0.0023304
294.9778714195104 0.0023803
295.17820213418685 0.0024284
295.36032096571086 0.0024687
295.5424397972349 0.0024831
295.7427705119114 0.0025186
295.9248893434355 0.0025117
296.10700817495945 0.0025052
296.30733888963596 0.0024965
296.48945772116 0.0024884
296.6715765526841 0.0024626
296.87190726736054 0.0024605
297.0540260988846 0.0025195
297.23614493040867 0.0024985
297.4182637619327 0.0025637
297.6185944766092 0.0025562
297.80071330813325 0.0025319
297.98283213965726 0.00251
298.1831628543337 0.0024677
298.3652816858578 0.0024506
298.54740051738185 0.002461
298.7295193489059 0.0024875
298.91163818043 0.0025263
299.11196889510643 0.0025552
299.29408772663044 0.0025736
299.4762065581545 0.0025968
299.65832538967857 0.0026136
299.84044422120263 0.0025994
300.040774935879 0.0025693
300.22289376740315 0.0025475
300.40501259892716 0.0025373
300.5871314304512 0.0025561
300.7692502619753 0.0026064
300.95136909349935 0.0026608
301.1516998081758 0.002722
301.33381863969987 0.0027625
301.5159374712239 0.0027527
301.69805630274794 0.00271
301.880175134272 0.002619
302.0622939657961 0.002521
302.24441279732014 0.0024263
302.4265316288442 0.0024235
302.6086504603682 0.0023449
302.79076929189233 0.0023389
302.99110000656873 0.0023701
303.1732188380928 0.0024245
303.35533766961686 0.002483
303.5374565011409 0.0025271
303.71957533266493 0.0025417
303.90169416418905 0.0025335
304.08381299571306 0.0025061
304.2659318272371 0.0024715
304.4480506587612 0.002435
304.63016949028525 0.0024165
304.8122883218093 0.0023652
304.9944071533334 0.0023321
305.1765259848574 0.002297
305.35864481638146 0.0022866
305.54076364790546 0.0022845
305.7228824794296 0.0022761
305.9050013109536 0.0022563
306.08712014247766 0.0022623
306.2510270908493 0.0023005
306.4331459223734 0.002387
306.6152647538974 0.0024503
306.79738358542147 0.0024895
306.97950241694554 0.00249
307.1616212484696 0.0023993
307.34374007999367 0.0022941
307.52585891151773 0.002231
307.70797774304174 0.0022025
307.89009657456586 0.0021904
308.0540035229375 0.0021629
308.2361223544615 0.0021386
308.41824118598555 0.0020939
308.6003600175096 0.0020706
308.7824788490337 0.0020591
308.96459768055774 0.0020623
309.1467165120818 0.0020669
309.3106234604534 0.0020405
309.4927422919775 0.0019808
309.6748611235015 0.0019447
309.8569799550256 0.001912
310.03909878654963 0.0019287
310.2030057349213 0.0019397
310.3851245664453 0.0019112
310.56724339796943 0.0018697
310.74936222949344 0.001835
310.9132691778651 0.0018177
311.0953880093891 0.0018032
311.27750684091325 0.0017715
311.45962567243726 0.0017281
311.62353262080893 0.0016783
311.80565145233294 0.001624
311.987770283857 0.0015845
312.16988911538107 0.0015301
312.33379606375274 0.0014811
312.51591489527675 0.0014522
312.6980337268008 0.0014217
312.8619406751725 0.0014018
313.04405950669656 0.001382
313.22617833822056 0.0013592
313.3900852865923 0.0013368
313.5722041181163 0.0013198
313.75432294964037 0.001302
313.918229898012 0.001284
314.10034872953605 0.0012531
314.2824675610601 0.0012257
314.44637450943173 0.0012041
314.6284933409558 0.001191
314.81061217247986 0.0011841
314.9745191208515 0.0011856
315.15663795237555 0.0011914
315.3205449007472 0.0012083
315.50266373227123 0.0012136
315.6847825637953 0.0012311
315.84868951216697 0.0012264
316.03080834369104 0.0012146
316.19471529206265 0.0012054
316.3768341235867 0.0011996
316.5589529551108 0.0011999
316.72285990348246 0.0012113
316.90497873500647 0.0012244
317.06888568337814 0.0012624
317.25100451490215 0.0012528
317.4149114632738 0.0012345
317.5970302947979 0.0012632
317.7609372431695 0.0012669
317.9430560746936 0.0012771
318.1069630230652 0.0012949
318.2890818545893 0.001304
318.45298880296093 0.0013001
318.635107634485 0.0012927
318.79901458285667 0.0012845
318.98113341438074 0.001281
319.14504036275235 0.0012774
319.3271591942764 0.00125
319.49106614264804 0.001242
319.6731849741721 0.0012376
319.8370919225437 0.0012355
320.0192107540678 0.0012382
320.18311770243946 0.0012499
320.3470246508111 0.0012613
320.52914348233514 0.0012793
320.69305043070676 0.0012622
320.8751692622308 0.0012607
321.0390762106025 0.0012824
321.22119504212657 0.001277
321.3851019904982 0.0014375
321.54900893886986 0.0012902
321.7311277703939 0.0012862
321.89503471876554 0.001287
322.0589416671372 0.001299
322.2410604986613 0.0013057
322.4049674470329 0.0013155
322.58708627855697 0.0013283
322.7509932269286 0.0013407
322.91490017530026 0.0013547
323.0970190068243 0.001372
323.26092595519594 0.001392
323.4248329035676 0.0014146
323.6069517350916 0.0014396
323.7708586834633 0.0014656
323.934765631835 0.001493
324.11688446335904 0.0015275
324.28079141173066 0.001562
324.44469836010234 0.0015788
324.60860530847395 0.0015849
324.7907241399981 0.0015949
324.9546310883697 0.0016091
325.1185380367413 0.0016249
325.3006568682654 0.0016446
325.46456381663705 0.0016626
325.6284707650087 0.0016848
325.7923777133803 0.0017063
325.97449654490435 0.0017296
326.138403493276 0.0017548
326.3023104416477 0.0017799
326.4662173900193 0.0018012
326.6483362215434 0.0018244
326.812243169915 0.0018521
326.9761501182867 0.0018782
327.1400570666583 0.0019187
327.3039640150299 0.001957
327.48608284655404 0.0019641
327.64998979492566 0.002026
327.81389674329733 0.0020358
327.97780369166895 0.0020615
328.1417106400406 0.0020887
328.30561758841225 0.0021141
328.4877364199363 0.0021371
328.65164336830793 0.0021651
328.81555031667966 0.0021823
328.9794572650513 0.0022085
329.1433642134229 0.0022258
329.3072711617946 0.0022459
329.48938999331864 0.0022555
329.65329694169026 0.0022679
329.8172038900619 0.0022805
329.9811108384336 0.0022927
330.1450177868052 0.0022975
330.30892473517684 0.0023049
330.4728316835485 0.0023202
330.63673863192014 0.0023265
330.8006455802918 0.0023428
330.9827644118158 0.0023661
331.1466713601875 0.0023977
331.3105783085592 0.0024082
331.4744852569308 0.0024438
331.6383922053024 0.0024758
331.80229915367414 0.0024904
331.96620610204576 0.0025112
332.1301130504174 0.0025335
332.29401999878905 0.0025555
332.4579269471607 0.0025787
332.62183389553235 0.002673
332.78574084390397 0.0026194
332.94964779227564 0.0026416
333.11355474064726 0.0026538
333.277461689019 0.0026604
333.4413686373906 0.0026656
333.60527558576223 0.0026712
333.7691825341339 0.0026771
333.9330894825055 0.002695
334.0969964308772 0.0026823
334.2609033792488 0.0026886
334.4248103276205 0.0027016
334.5887172759921 0.0026864
334.7526242243638 0.0026787
334.9165311727354 0.0027344
335.0804381211071 0.0027083
335.24434506947875 0.0026907
335.4082520178504 0.0026997
335.572158966222 0.0027102
335.73606591459367 0.0027178
335.89997286296534 0.0027216
336.06387981133696 0.0027245
336.22778675970864 0.0027205
336.39169370808025 0.0042786
336.55560065645193 0.0027007
336.71950760482355 0.0026833
336.8652026700428 0.0026686
337.02910961841445 0.0026496
337.19301656678607 0.0026323
337.35692351515775 0.0026455
337.5208304635294 0.0025892
337.68473741190104 0.0025824
337.84864436027266 0.0026058
338.0125513086444 0.0025701
338.176458257016 0.0025177
338.32215332223524 0.0024534
338.4860602706069 0.0024322
338.64996721897853 0.0023888
338.8138741673502 0.0023786
338.9777811157218 0.0023255
339.1416880640935 0.0022803
339.3055950124651 0.0022441
339.45129007768435 0.0025623
339.615197026056 0.0021436
339.77910397442764 0.0020945
339.9430109227993 0.0020514
340.10691787117094 0.0020141
