                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                      90                                      787                  1.0000000000000000E+000                  1.8588000000000000E-002                  5.3504476800549202E+007                  7.2173615413150033E+006                  5.5624591762073760E+003                  6.9809511646742861E-001                  8.9965663560056386E-001                 -1.7294917011991491E+000                  7.0997003469615760E-001                  6.8407387887264935E-005                  2.7114762325153263E-001                  1.6304238228564188E-003                  2.2631766089275490E-003                  8.6970110215512670E-003                  1.9382498176532400E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  7.1130906682497608E-001                  1.3327053108687072E-004                  2.6995711915166681E-001                  3.0714245845836399E-003                  1.0031630951882282E-003                  8.6951905334765323E-003                  1.9378217007172478E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991106292E-001                  8.9948315966414061E-001                  9.9999999984337251E-001                  8.9938503968836692E-001                  8.5402825183299683E+003                  3.7496395452620782E+007                  1.4324695538056490E+010                  7.0220877004805116E-001                  7.0220876994077008E-001                  3.3321559950832123E-048                  1.8435464858388921E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.6884728770810115E+015                                  "15140"                               "gfortran"                                 "10.2.0"                  "x86_64-linux-20190503"                                 "CRMATH"                               "20210714" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     prad                                     pgas                                      eta                                       mu                                 eps_grav                                  eps_nuc                                       h2                                      he3                                      c12                                      n14                                      o16                              log_opacity                               luminosity                                 conv_vel                             actual_gradT                                    gradr                                    gradL 
                                       1                  1.0000000000000000E+000                 -4.5923212468751036E-002                  3.7455219370778581E+000                 -6.6910565661120982E+000                  4.8632901793232977E+000                  7.1171087447663317E-001                  2.6971208411228936E-001                  1.8577041411077522E-002                  2.4200119951452468E+000                  7.2992086921590366E+004                 -1.8812100336933817E+001                  1.2912248008981850E+000                  0.0000000000000000E+000                  6.5291930042500681E-027                  2.2812420364226750E-017                  6.9957033868765968E-005                  3.1633885868090463E-003                  9.3481943533340077E-004                  8.6904594774678129E-003                 -5.0742000006194998E-001                  6.9809511646742861E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2529593962204183E-001                  3.9031764795620116E-001 
                                       2                  9.9999999999949996E-001                 -4.5923900505425184E-002                  3.7462253359984525E+000                 -6.6861994835976883E+000                  4.8688517613235121E+000                  7.1171087447663306E-001                  2.6971208411228936E-001                  1.8577041411077522E-002                  2.4357410437163254E+000                  7.3932850965670630E+004                 -1.8795173889180841E+001                  1.2912212602999382E+000                  0.0000000000000000E+000                  6.6026565208672248E-027                  2.2812420364226728E-017                  6.9957033868765968E-005                  3.1633885868090472E-003                  9.3481943533340077E-004                  8.6904594774678146E-003                 -5.0084597697603772E-001                  6.9809511646742606E-001                  2.9860191810588515E+005                  1.2628334334746108E-001                  1.2628334334742877E-001                  3.9030508806068165E-001 
                                       3                  9.9999999999862499E-001                 -4.5925091186282588E-002                  3.7471307179349860E+000                 -6.6801294021667772E+000                  4.8758287412660524E+000                  7.1171087447663306E-001                  2.6971208411228936E-001                  1.8577041411077522E-002                  2.4561373085346889E+000                  7.5130199775264176E+004                 -1.8773589226537720E+001                  1.2912164257080654E+000                  0.0000000000000000E+000                  6.6956300205998485E-027                  2.2812420364226691E-017                  6.9957033868765968E-005                  3.1633885868090472E-003                  9.3481943533340087E-004                  8.6904594774678164E-003                 -4.9243919071584474E-001                  6.9809511646742606E-001                  2.9798516568281804E+005                  1.2976976976865093E-001                  1.2976976976855559E-001                  3.9026031684204265E-001 
                                       4                  9.9999999999775002E-001                 -4.5926265350489361E-002                  3.7485684781382647E+000                 -6.6708273712502475E+000                  4.8865711267413792E+000                  7.1171087447663306E-001                  2.6971208411228936E-001                  1.8577041411077522E-002                  2.4888784241950526E+000                  7.7011767563150614E+004                 -1.8739630146289755E+001                  1.2912082324242142E+000                  0.0000000000000000E+000                  6.8406535054341374E-027                  2.2812420364226632E-017                  6.9957033868765968E-005                  3.1633885868090476E-003                  9.3481943533340098E-004                  8.6904594774678181E-003                 -4.7914199149403458E-001                  6.9809511646742628E-001                  2.9736113290264504E+005                  1.3332497002781130E-001                  1.3332497002789223E-001                  3.9021338618553353E-001 
                                       5                  9.9999999999587497E-001                 -4.5928728129714803E-002                  3.7519134601088990E+000                 -6.6507093894286831E+000                  4.9100409609824407E+000                  7.1171087447663295E-001                  2.6971208411228942E-001                  1.8577041411077633E-002                  2.5667502367626196E+000                  8.1288151532003190E+004                 -1.8661935312647529E+001                  1.2911868511065236E+000                  0.0000000000000000E+000                  7.1651390659878642E-027                  2.2812420364226580E-017                  6.9957033868765981E-005                  3.1633885868090480E-003                  9.3481943533340109E-004                  8.6904594774678181E-003                 -4.4832015272205805E-001                  6.9809511646742606E-001                  2.9599115451977606E+005                  1.4123373176763787E-001                  1.4123373176762130E-001                  3.9010292263037621E-001 
                                       6                  9.9999999999150013E-001                 -4.5934214640134662E-002                  3.7568852619987041E+000                 -6.6248294145421829E+000                  4.9409051211350761E+000                  7.1171087447663295E-001                  2.6971208411228947E-001                  1.8577041411077522E-002                  2.6870195009004370E+000                  8.7275380388489561E+004                 -1.8549651728769113E+001                  1.2911490160308174E+000                  0.0000000000000000E+000                  7.6053035058710968E-027                  2.2812420364226537E-017                  6.9957033868765995E-005                  3.1633885868090480E-003                  9.3481943533340131E-004                  8.6904594774678181E-003                 -4.0294165559153239E-001                  6.9809511646742628E-001                  2.9269551834779960E+005                  1.6115260884046920E-001                  1.6115260884047614E-001                  3.8979055713416311E-001 
                                       7                  9.9999999998712519E-001                 -4.5939383945850315E-002                  3.7621682913408185E+000                 -6.6013109229531066E+000                  4.9697219616193653E+000                  7.1171087447663295E-001                  2.6971208411228947E-001                  1.8577041411077522E-002                  2.8209990225868711E+000                  9.3262880605547238E+004                 -1.8431725465337820E+001                  1.2911027646206299E+000                  0.0000000000000000E+000                  8.0287181802075958E-027                  2.2812420364226469E-017                  6.9957033868766008E-005                  3.1633885868090489E-003                  9.3481943533340142E-004                  8.6904594774678198E-003                 -3.5474907370617115E-001                  6.9809511646742628E-001                  2.8926318703268335E+005                  1.8339631487081465E-001                  1.8339631487081645E-001                  3.8937841169424209E-001 
                                       8                  9.9999999998275013E-001                 -4.5944280931431179E-002                  3.7664981759413561E+000                 -6.5847558364459777E+000                  4.9906209953101843E+000                  7.1171087447663284E-001                  2.6971208411228959E-001                  1.8577041411077522E-002                  2.9357730140848410E+000                  9.7860620890132719E+004                 -1.8335308766237532E+001                  1.2910606222793499E+000                  0.0000000000000000E+000                  8.3408314801626522E-027                  2.2812420364226300E-017                  6.9957033868766022E-005                  3.1633885868090502E-003                  9.3481943533340174E-004                  8.6904594774678233E-003                 -3.1536955147488027E-001                  6.9809511646742639E-001                  2.8567029048690479E+005                  2.0841233161648523E-001                  2.0841233161643910E-001                  3.8882858380470497E-001 
                                       9                  9.9999999998040645E-001                 -4.5946806261208464E-002                  3.7696244401072172E+000                 -6.5738854597512582E+000                  5.0046284409559698E+000                  7.1171087447663273E-001                  2.6971208411228964E-001                  1.8577041411077633E-002                  3.0215343145406819E+000                  1.0106841559534073E+005                 -1.8265184426487220E+001                  1.2910283525230355E+000                  0.0000000000000000E+000                  8.5523426049255627E-027                  2.2812420364226109E-017                  6.9957033868766063E-005                  3.1633885868090515E-003                  9.3481943533340218E-004                  8.6904594774678268E-003                 -2.8685205383587153E-001                  6.9809511646742639E-001                  2.8366496203031566E+005                  2.2320426968337023E-001                  2.2320426968340043E-001                  3.8845766725999942E-001 
                                      10                  9.9999999997806266E-001                 -4.5949269208998431E-002                  3.7728703686103930E+000                 -6.5635731787662532E+000                  5.0181984835504680E+000                  7.1171087447663262E-001                  2.6971208411228975E-001                  1.8577041411077633E-002                  3.1132302722163936E+000                  1.0427627713615524E+005                 -1.8192016113634455E+001                  1.2909931032374509E+000                  0.0000000000000000E+000                  8.7579512750160386E-027                  2.2812420364225896E-017                  6.9957033868766076E-005                  3.1633885868090532E-003                  9.3481943533340272E-004                  8.6904594774678320E-003                 -2.5730680573252879E-001                  6.9809511646742639E-001                  2.8158646233219455E+005                  2.3921645453685034E-001                  2.3921645453686141E-001                  3.8801484764299488E-001 
                                      11                  9.9999999997571887E-001                 -4.5951674403634506E-002                  3.7762447507730581E+000                 -6.5538013819443766E+000                  5.0313576171826524E+000                  7.1171087447663250E-001                  2.6971208411228986E-001                  1.8577041411077633E-002                  3.2115062638113980E+000                  1.0748420316241744E+005                 -1.8115478398921475E+001                  1.2909545969677234E+000                  0.0000000000000000E+000                  8.9573441626417622E-027                  2.2812420364225656E-017                  6.9957033868766103E-005                  3.1633885868090550E-003                  9.3481943533340315E-004                  8.6904594774678372E-003                 -2.2671403559944053E-001                  6.9809511646742650E-001                  2.7944180376679928E+005                  2.5644722835921763E-001                  2.5644722835927797E-001                  3.8749336727347428E-001 
                                      12                  9.9999999997337508E-001                 -4.5954026123380995E-002                  3.7815064468144319E+000                 -6.5400641111574354E+000                  5.0503780366860953E+000                  7.1171087447663228E-001                  2.6971208411229008E-001                  1.8577041411077633E-002                  3.3709752008864804E+000                  1.1229618437735597E+005                 -1.7994742330666412E+001                  1.2908909552022214E+000                  0.0000000000000000E+000                  9.2453545426175587E-027                  2.2812420364225397E-017                  6.9957033868766144E-005                  3.1633885868090567E-003                  9.3481943533340380E-004                  8.6904594774678424E-003                 -1.7910042107092156E-001                  6.9809511646742650E-001                  2.7721406520756229E+005                  2.7521138911288928E-001                  2.7521138911285270E-001                  3.8687137534888238E-001 
                                      13                  9.9999999996868760E-001                 -4.5958583224374204E-002                  3.7891736484676843E+000                 -6.5236346608826601E+000                  5.0745092999014574E+000                  7.1171087447663217E-001                  2.6971208411229014E-001                  1.8577041411077744E-002                  3.6176318133356298E+000                  1.1871239460798791E+005                 -1.7816970261308757E+001                  1.2907885565436381E+000                  0.0000000000000000E+000                  9.6019974118769832E-027                  2.2812420364225243E-017                  6.9957033868766171E-005                  3.1633885868090584E-003                  9.3481943533340413E-004                  8.6904594774678458E-003                 -1.1000619349084247E-001                  6.9809511646742650E-001                  2.7251696233840269E+005                  3.1780246786248789E-001                  3.1780246786246186E-001                  3.8527695097684300E-001 
                                      14                  9.9999999996400013E-001                 -4.5962971285017508E-002                  3.7990022303475186E+000                 -6.5069565259137265E+000                  5.1010668609096577E+000                  7.1171087447663217E-001                  2.6971208411229020E-001                  1.8577041411077633E-002                  3.9603967159123736E+000                  1.2619822076288876E+005                 -1.7585408657663937E+001                  1.2906384060102216E+000                  0.0000000000000000E+000                  9.9781167092752519E-027                  2.2812420364225067E-017                  6.9957033868766198E-005                  3.1633885868090593E-003                  9.3481943533340467E-004                  8.6904594774678493E-003                 -2.0503495931876392E-002                  6.9809511646742650E-001                  2.6746430807877285E+005                  3.6916582659813907E-001                  3.6916582659815278E-001                  3.8306963864556043E-001 
                                      15                  9.9999999995775024E-001                 -4.5968601801710397E-002                  3.8087678737012354E+000                 -6.4952426924993585E+000                  5.1226065025173488E+000                  7.1171087447663195E-001                  2.6971208411229042E-001                  1.8577041411077633E-002                  4.3331254747329639E+000                  1.3261489702401936E+005                 -1.7354302129091941E+001                  1.2904609648479959E+000                  0.0000000000000000E+000                  1.0251059097109063E-026                  2.2812420364224756E-017                  6.9957033868766225E-005                  3.1633885868090615E-003                  9.3481943533340532E-004                  8.6904594774678563E-003                  6.8742978602052349E-002                  6.9809511646742672E-001                  2.6006089538138069E+005                  4.5549441649238875E-001                  4.5554827772799528E-001                  3.7876285458683701E-001 
                                      16                  9.9999999995462530E-001                 -4.5971342220760741E-002                  3.8157643349452299E+000                 -6.4885008927590322E+000                  5.1363951072812890E+000                  7.1171087447663173E-001                  2.6971208411229053E-001                  1.8577041411077744E-002                  4.6215441910288160E+000                  1.3689274924494553E+005                 -1.7187839545230755E+001                  1.2903124624482525E+000                  0.0000000000000000E+000                  1.0411521865381495E-026                  2.2812420364224423E-017                  6.9957033868766279E-005                  3.1633885868090645E-003                  9.3481943533340597E-004                  8.6904594774678632E-003                  1.3140863566706346E-001                  6.9809511646742672E-001                  2.5603200988427195E+005                  5.0744058207613763E-001                  5.0791895851299940E-001                  3.7578664840716525E-001 
                                      17                  9.9999999995150035E-001                 -4.5974040477906812E-002                  3.8233216963036671E+000                 -6.4827567321030939E+000                  5.1497596967791779E+000                  7.1171087447663151E-001                  2.6971208411229075E-001                  1.8577041411077744E-002                  4.9546907798593702E+000                  1.4117066305908744E+005                 -1.7008394251951689E+001                  1.2901263665234115E+000                  0.0000000000000000E+000                  1.0550220411238526E-026                  2.2812420364224069E-017                  6.9957033868766334E-005                  3.1633885868090671E-003                  9.3481943533340684E-004                  8.6904594774678701E-003                  1.9691449402072336E-001                  6.9809511646742683E-001                  2.5172907971960824E+005                  5.6550685886906193E-001                  5.6812121722139530E-001                  3.7197098173781351E-001 
                                      18                  9.9999999994837541E-001                 -4.5976703331058244E-002                  3.8314318195601094E+000                 -6.4779810031273888E+000                  5.1627255782395824E+000                  7.1171087447663139E-001                  2.6971208411229092E-001                  1.8577041411077744E-002                  5.3389646895076526E+000                  1.4544863067454292E+005                 -1.6816806679481729E+001                  1.2898900713342889E+000                  0.0000000000000000E+000                  1.0666941224687933E-026                  2.2812420364223690E-017                  6.9957033868766374E-005                  3.1633885868090697E-003                  9.3481943533340760E-004                  8.6904594774678788E-003                  2.6532043386682036E-001                  6.9809511646742672E-001                  2.4717161161893245E+005                  6.2552553585508075E-001                  6.3580763544692365E-001                  3.6716631921504456E-001 
                                      19                  9.9999999994525046E-001                 -4.5979337110679322E-002                  3.8400109855766917E+000                 -6.4740718129491537E+000                  5.1753158591948383E+000                  7.1171087447663106E-001                  2.6971208411229114E-001                  1.8577041411077744E-002                  5.7779491126979075E+000                  1.4972664736501864E+005                 -1.6615662658504959E+001                  1.2895888691155910E+000                  0.0000000000000000E+000                  1.0763444214573459E-026                  2.2812420364223289E-017                  6.9957033868766442E-005                  3.1633885868090727E-003                  9.3481943533340857E-004                  8.6904594774678857E-003                  3.3697445975052565E-001                  6.9809511646742683E-001                  2.4239967470754482E+005                  6.8143736363721963E-001                  7.1264641594267208E-001                  3.6119970919438288E-001 
                                      20                  9.9999999994212552E-001                 -4.5981947336663755E-002                  3.8488888146416453E+000                 -6.4708422676198571E+000                  5.1875516952186889E+000                  7.1171087447663084E-001                  2.6971208411229136E-001                  1.8577041411077744E-002                  6.2702524837752494E+000                  1.5400471359642176E+005                 -1.6409623289144534E+001                  1.2892088856137363E+000                  0.0000000000000000E+000                  1.0843827773275246E-026                  2.2812420364222864E-017                  6.9957033868766496E-005                  3.1633885868090762E-003                  9.3481943533340955E-004                  8.6904594774678962E-003                  4.1224990247029553E-001                  6.9809511646742683E-001                  2.3749661131559440E+005                  7.2558239037196348E-001                  8.0164512770075880E-001                  3.5397278205512539E-001 
                                      21                  9.9999999993900057E-001                 -4.5984538270754167E-002                  3.8578402997968237E+000                 -6.4680518442230275E+000                  5.1994525036823580E+000                  7.1171087447663062E-001                  2.6971208411229164E-001                  1.8577041411077744E-002                  6.8091197100256435E+000                  1.5828283536606320E+005                 -1.6204289096688751E+001                  1.2887384222096943E+000                  0.0000000000000000E+000                  1.0913764966059998E-026                  2.2812420364222417E-017                  6.9957033868766550E-005                  3.1633885868090797E-003                  9.3481943533341052E-004                  8.6904594774679048E-003                  4.9105906915302666E-001                  6.9809511646742683E-001                  2.3257920678766834E+005                  7.5219497915114020E-001                  9.0695684793527687E-001                  3.4552340997732789E-001 
