                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     103                                     1187                  1.0000000000000000E+000                  1.8588000000000000E-002                  4.2370283231088986E+004                  5.8816468405898186E+003                  4.0574667828707548E+004                  1.1676889688543332E+005                  6.9152327726235834E+000                 -6.4135365283094883E+000                  7.0975533027787086E-001                  9.6765609894831763E-008                  2.7118731605173096E-001                  4.2301803646381383E-005                  4.9703148152638564E-003                  8.2921968959733371E-003                  1.9375234934138176E-003                  3.0000000000000004E+001                  0.0000000000000000E+000                  2.1316650641759331E+001                  8.9456820250499334E-004                  8.1171191061049459E+000                  4.3618343344960682E-002                  9.4055753770970044E-002                  2.5426897102616253E-001                  5.8129776923195646E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9999999990763278E+001                  6.8865594599851336E+000                  2.9999999903439946E+001                  6.8452860070895287E+000                  3.3228186100535291E+004                  2.6247590196723366E+004                  2.5691773066447838E+006                  1.1639320877301382E+005                  1.1639141827325078E+005                  1.3210806590982900E-026                  8.2538529120017938E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.3371044500934138E+012                                  "15140"                               "gfortran"                                 "10.2.0"                  "x86_64-linux-20190503"                                 "CRMATH"                               "20210714" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     prad                                     pgas                                      eta                                       mu                                 eps_grav                                  eps_nuc                                       h2                                      he3                                      c12                                      n14                                      o16                              log_opacity                               luminosity                                 conv_vel                             actual_gradT                                    gradr                                    gradL 
                                       1                  3.0000000000000004E+001                  8.3980680341344538E-001                  4.6088494045117523E+000                 -9.0683820897292087E+000                  4.0615402912248593E+000                  7.1155200000000007E-001                  2.6986000000000010E-001                  1.8587999999999827E-002                  6.8727000224244939E+003                  4.6496294985450913E+003                 -1.8335910018494705E+001                  6.2058675956804588E-001                  0.0000000000000000E+000                  5.1713546320007323E-018                  2.5999999999969177E-005                  3.1000000000045992E-005                  3.1651129232229259E-003                  9.3532899751601437E-004                  8.6951965735655879E-003                  1.5549702343977148E-001                  1.1676889688543332E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7868396702898601E-001                  2.5036907926098689E-001 
                                       2                  2.9999999999985000E+001                  8.3979596705055060E-001                  4.6104709583433507E+000                 -9.0573604116324677E+000                  4.0705487899878730E+000                  7.1155200000000007E-001                  2.6986000000000010E-001                  1.8587999999999827E-002                  6.9761145573381073E+003                  4.7877168005444719E+003                 -1.8315833150872162E+001                  6.2049036322613160E-001                  0.0000000000000000E+000                  5.3042784407706115E-018                  2.5999999999969177E-005                  3.1000000000045992E-005                  3.1651129232229259E-003                  9.3532899751601437E-004                  8.6951965735655879E-003                  1.5896880675894720E-001                  1.1676889688543300E+005                  0.0000000000000000E+000                  1.7959616965724678E-001                  1.7959616965725778E-001                  2.5044356540081586E-001 
                                       3                  2.9999999999958938E+001                  8.3977760563811699E-001                  4.6140346363290679E+000                 -9.0343684070106036E+000                  4.0899114092464259E+000                  7.1155200000000007E-001                  2.6986000000000010E-001                  1.8587999999999827E-002                  7.2088886211669815E+003                  5.0912897453362311E+003                 -1.8274558354342503E+001                  6.2028341869981907E-001                  0.0000000000000000E+000                  5.5926673368477775E-018                  2.5999999999969173E-005                  3.1000000000045992E-005                  3.1651129232229255E-003                  9.3532899751601426E-004                  8.6951965735655862E-003                  1.6587542096709773E-001                  1.1676889688543300E+005                  0.0000000000000000E+000                  1.8264257564543315E-001                  1.8264257564541428E-001                  2.5070357469620536E-001 
                                       4                  2.9999999999893813E+001                  8.3973408985983422E-001                  4.6180177165227123E+000                 -9.0101404441679911E+000                  4.1110327013035040E+000                  7.1155200000000007E-001                  2.6986000000000010E-001                  1.8587999999999827E-002                  7.4782613089970000E+003                  5.4349037200146786E+003                 -1.8231845073437047E+001                  6.2006321836289935E-001                  0.0000000000000000E+000                  5.9135418503963269E-018                  2.5999999999969177E-005                  3.1000000000045992E-005                  3.1651129232229259E-003                  9.3532899751601437E-004                  8.6951965735655879E-003                  1.7269643804639137E-001                  1.1676889688543299E+005                  0.0000000000000000E+000                  1.8954703972872056E-001                  1.8954703972873282E-001                  2.5135227900248153E-001 
                                       5                  2.9999999999854758E+001                  8.3970940264287108E-001                  4.6209531401410269E+000                 -8.9932880724279176E+000                  4.1262248528356453E+000                  7.1155200000000007E-001                  2.6986000000000010E-001                  1.8587999999999827E-002                  7.6832034056663833E+003                  5.6896736784147552E+003                 -1.8202698875874034E+001                  6.1990831015010250E-001                  0.0000000000000000E+000                  6.1475286636172095E-018                  2.5999999999969173E-005                  3.1000000000045992E-005                  3.1651129232229255E-003                  9.3532899751601437E-004                  8.6951965735655879E-003                  1.7710173372300900E-001                  1.1676889688543297E+005                  0.0000000000000000E+000                  1.9323871052055641E-001                  1.9323871052053082E-001                  2.5173489311503394E-001 
                                       6                  2.9999999999815703E+001                  8.3968565106750381E-001                  4.6238390081261320E+000                 -8.9773911172132248E+000                  4.1409066353218043E+000                  7.1155200000000007E-001                  2.6986000000000010E-001                  1.8587999999999827E-002                  7.8901598676932181E+003                  5.9425298491097228E+003                 -1.8175610730825337E+001                  6.1976283759772466E-001                  0.0000000000000000E+000                  6.3767297770090981E-018                  2.5999999999969173E-005                  3.1000000000045992E-005                  3.1651129232229259E-003                  9.3532899751601437E-004                  8.6951965735655879E-003                  1.8100479244443607E-001                  1.1676889688543297E+005                  0.0000000000000000E+000                  1.9657914189912581E-001                  1.9657914189914283E-001                  2.5210725457817129E-001 
                                       7                  2.9999999999776644E+001                  8.3966274948755004E-001                  4.6278141340269672E+000                 -8.9565415152161538E+000                  4.1607206732861215E+000                  7.1155200000000007E-001                  2.6986000000000010E-001                  1.8587999999999827E-002                  8.1843898184117070E+003                  6.2940135959414993E+003                 -1.8140745583818585E+001                  6.1957377886515275E-001                  0.0000000000000000E+000                  6.6903414004874165E-018                  2.5999999999969173E-005                  3.1000000000045992E-005                  3.1651129232229259E-003                  9.3532899751601437E-004                  8.6951965735655879E-003                  1.8570711614416618E-001                  1.1676889688543297E+005                  0.0000000000000000E+000                  1.9960105790845117E-001                  1.9960105790845550E-001                  2.5246520784649201E-001 
                                       8                  2.9999999999706034E+001                  8.3962327573346918E-001                  4.6327721947969884E+000                 -8.9316969092388199E+000                  4.1849815318830856E+000                  7.1155200000000007E-001                  2.6986000000000010E-001                  1.8587999999999827E-002                  8.5667984515361732E+003                  6.7434250932070536E+003                 -1.8099993783931385E+001                  6.1935805647196562E-001                  0.0000000000000000E+000                  7.0842470598389898E-018                  2.5999999999969173E-005                  3.1000000000045992E-005                  3.1651129232229259E-003                  9.3532899751601437E-004                  8.6951965735655879E-003                  1.9077502094056231E-001                  1.1676889688543294E+005                  0.0000000000000000E+000                  2.0441552718326503E-001                  2.0441552718326203E-001                  2.5307373625110829E-001 
                                       9                  2.9999999999635421E+001                  8.3958598688523634E-001                  4.6366545977894091E+000                 -8.9130106793671668E+000                  4.2036732089742950E+000                  7.1155200000000007E-001                  2.6986000000000010E-001                  1.8587999999999827E-002                  8.8786750481643339E+003                  7.1048736645810186E+003                 -1.8069898841684932E+001                  6.1920415291652020E-001                  0.0000000000000000E+000                  7.3957216128984303E-018                  2.5999999999969177E-005                  3.1000000000045992E-005                  3.1651129232229259E-003                  9.3532899751601437E-004                  8.6951965735655879E-003                  1.9418652244610246E-001                  1.1676889688543294E+005                  0.0000000000000000E+000                  2.0857245167211819E-001                  2.0857245167211466E-001                  2.5363466535251888E-001 
