                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                      80                                      751                  1.0000000000000000E+000                  1.8588000000000000E-002                  1.6148111467215176E+009                  5.0823246443947232E+008                  3.6992625359105241E+003                  1.3845316396402249E-002                  2.8646679874291892E-001                 -4.7945767033476866E-001                  7.0975707170876645E-001                  1.7267878809867963E-003                  2.6992813416600969E-001                  3.1649011245789278E-003                  9.3534019314631470E-004                  8.6951965775753232E-003                  1.9378216995462826E-003                  2.9999999999999999E-001                  0.0000000000000000E+000                  2.1292712151304075E-001                  5.1803636396772915E-004                  8.0978440249720590E-002                  9.4947033737376629E-004                  2.8060205794388967E-004                  2.6085589732725983E-003                  5.8134650986388467E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9999999990309284E-001                  2.8641410494560704E-001                  2.9999999965341140E-001                  2.8636975134504677E-001                  2.8016112412544544E+003                  5.3437513034767300E+008                  2.1667977199708920E+011                  1.3898967512297687E-002                  1.3898967512297671E-002                  9.5815722660273529E-062                  4.8920305733160269E-004                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.0959564243778960E+016                                  "15140"                               "gfortran"                                 "10.2.0"                  "x86_64-linux-20190503"                                 "CRMATH"                               "20210714" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     prad                                     pgas                                      eta                                       mu                                 eps_grav                                  eps_nuc                                       h2                                      he3                                      c12                                      n14                                      o16                              log_opacity                               luminosity                                 conv_vel                             actual_gradT                                    gradr                                    gradL 
                                       1                  2.9999999999999999E-001                 -5.4292570513914717E-001                  3.5682756730001941E+000                 -5.3475642122320428E+000                  5.9096581366981855E+000                  7.0975707171193625E-001                  2.7165492204382674E-001                  1.8588006244236954E-002                  4.7296876671352767E-001                  8.1219045969556621E+005                 -1.9067545929806499E+001                  1.7017093007740960E+000                  0.0000000000000000E+000                  1.4085978340650990E-025                  2.0073018936682529E-017                  1.7267878783042770E-003                  3.1649011245794383E-003                  9.3534019314628759E-004                  8.6951965775753232E-003                 -1.0831045009182843E+000                  1.3845316396402249E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2527734486294737E-001                  9.5095855838352977E-002 
                                       2                  2.9999999999984994E-001                 -5.4292599503858285E-001                  3.5687955602254169E+000                 -5.3431954458672388E+000                  5.9148321332404166E+000                  7.0975707171193625E-001                  2.7165492204382685E-001                  1.8588006244236954E-002                  4.7523893199569561E-001                  8.2192441672877467E+005                 -1.9053361445068269E+001                  1.7006005270416800E+000                  0.0000000000000000E+000                  1.4228678673185616E-025                  2.0073018936682529E-017                  1.7267878783043256E-003                  3.1649011245794383E-003                  9.3534019314628759E-004                  8.6951965775753232E-003                 -1.0798652647480640E+000                  1.3845316396402282E-002                  5.9871120623941781E+004                  1.0027483531391149E-001                  1.2584334452808341E-001                  9.5134269703313928E-002 
                                       3                  2.9999999999951249E-001                 -5.4292664078577291E-001                  3.5697423489688966E+000                 -5.3352696676057612E+000                  5.9242251950662617E+000                  7.0975707171193614E-001                  2.7165492204382691E-001                  1.8588006244236954E-002                  4.7940125453412635E-001                  8.3989490585276601E+005                 -1.9027615796555519E+001                  1.6985895228664329E+000                  0.0000000000000000E+000                  1.4491268612651745E-025                  2.0073018936682523E-017                  1.7267878783043958E-003                  3.1649011245794383E-003                  9.3534019314628759E-004                  8.6951965775753232E-003                 -1.0738761411817670E+000                  1.3845316396402281E-002                  5.9716003110458529E+004                  1.0055538890662215E-001                  1.2840647758010829E-001                  9.5306354967464257E-002 
                                       4                  2.9999999999895000E-001                 -5.4292769757420212E-001                  3.5710926370359406E+000                 -5.3240184435046150E+000                  5.9375693472050095E+000                  7.0975707171193603E-001                  2.7165492204382702E-001                  1.8588006244236954E-002                  4.8540061077236912E-001                  8.6610212431289523E+005                 -1.8991089427890213E+001                  1.6957523068728424E+000                  0.0000000000000000E+000                  1.4872386840492001E-025                  2.0073018936682519E-017                  1.7267878783044862E-003                  3.1649011245794383E-003                  9.3534019314628759E-004                  8.6951965775753232E-003                 -1.0651397954619697E+000                  1.3845316396402286E-002                  5.9462982313347005E+004                  1.0099772577325218E-001                  1.3274534663838536E-001                  9.5589734673564769E-002 
                                       5                  2.9999999999819998E-001                 -5.4292907060161011E-001                  3.5733394627182968E+000                 -5.3055498484811299E+000                  5.9595326061358671E+000                  7.0975707171193592E-001                  2.7165492204382713E-001                  1.8588006244236954E-002                  4.9555016056650292E-001                  9.1102935281372978E+005                 -1.8931081653403194E+001                  1.6910911791235428E+000                  0.0000000000000000E+000                  1.5519857657302487E-025                  2.0073018936682513E-017                  1.7267878783046027E-003                  3.1649011245794378E-003                  9.3534019314628759E-004                  8.6951965775753232E-003                 -1.0501215940444004E+000                  1.3845316396402286E-002                  5.9133753312843153E+004                  1.0154616755169349E-001                  1.3867201949780852E-001                  9.5961295780046474E-002 
                                       6                  2.9999999999670002E-001                 -5.4293170236362664E-001                  3.5756440052828924E+000                 -5.2865034868382210E+000                  5.9821364918850888E+000                  7.0975707171193569E-001                  2.7165492204382735E-001                  1.8588006244236954E-002                  5.0618094404461900E-001                  9.5970169716282561E+005                 -1.8870061025285658E+001                  1.6866048965591987E+000                  0.0000000000000000E+000                  1.6217153048331471E-025                  2.0073018936682504E-017                  1.7267878783047733E-003                  3.1649011245794378E-003                  9.3534019314628759E-004                  8.6951965775753232E-003                 -1.0341372844894390E+000                  1.3845316396402289E-002                  5.8514309203082681E+004                  1.0252565764016150E-001                  1.5092143003489972E-001                  9.6682895255543327E-002 
                                       7                  2.9999999999576249E-001                 -5.4293327666030566E-001                  3.5773570139275197E+000                 -5.2725342160555337E+000                  5.9987574532284613E+000                  7.0975707171193547E-001                  2.7165492204382757E-001                  1.8588006244236954E-002                  5.1423049303425727E-001                  9.9714250505532417E+005                 -1.8825553638455954E+001                  1.6833896316289576E+000                  0.0000000000000000E+000                  1.6748432408261001E-025                  2.0073018936682492E-017                  1.7267878783049926E-003                  3.1649011245794383E-003                  9.3534019314628759E-004                  8.6951965775753232E-003                 -1.0219022038655847E+000                  1.3845316396402293E-002                  5.8150956990032129E+004                  1.0307559638246712E-001                  1.5884223938414013E-001                  9.7119946939186449E-002 
                                       8                  2.9999999999482502E-001                 -5.4293480114109582E-001                  3.5798418577237818E+000                 -5.2525991222410564E+000                  6.0225541588663001E+000                  7.0975707171193514E-001                  2.7165492204382785E-001                  1.8588006244236954E-002                  5.2613500962977910E-001                  1.0533045056282498E+006                 -1.8762504773482245E+001                  1.6789243096416955E+000                  0.0000000000000000E+000                  1.7536919385696264E-025                  2.0073018936682479E-017                  1.7267878783052604E-003                  3.1649011245794378E-003                  9.3534019314628759E-004                  8.6951965775753232E-003                 -1.0036479317830296E+000                  1.3845316396402293E-002                  5.7795863029573571E+004                  1.0359068624059826E-001                  1.6702355749355510E-001                  9.7547854030081593E-002 
                                       9                  2.9999999999295002E-001                 -5.4293771335662722E-001                  3.5829586317462625E+000                 -5.2275848299133534E+000                  6.0523821395397039E+000                  7.0975707171193492E-001                  2.7165492204382802E-001                  1.8588006244237065E-002                  5.4145740472491555E-001                  1.1281891821760770E+006                 -1.8685562114967727E+001                  1.6739759186712559E+000                  0.0000000000000000E+000                  1.8579083678733419E-025                  2.0073018936682470E-017                  1.7267878783054427E-003                  3.1649011245794378E-003                  9.3534019314628748E-004                  8.6951965775753232E-003                 -9.7995659390194434E-001                  1.3845316396402300E-002                  5.7126171267374397E+004                  1.0453224330110543E-001                  1.8403180154735116E-001                  9.8376595867678496E-002 
